coin,date,year,month,open,high,low,close,volume,market_cap,circulating_supply
luna,24/01/2021,2021,1,0.9023,0.9235,0.8569,0.9076,8293572.0,,
luna,25/01/2021,2021,1,0.9076,0.942,0.8682,0.8697,7606953.0,,
luna,26/01/2021,2021,1,0.8697,1.37,0.8651,1.264,80404312.0,,
luna,27/01/2021,2021,1,1.264,1.295,1.107,1.12,38276536.0,,
luna,28/01/2021,2021,1,1.12,1.585,1.109,1.453,60659456.0,,
luna,29/01/2021,2021,1,1.453,1.71,1.447,1.474,39120384.0,,
luna,30/01/2021,2021,1,1.474,1.58,1.399,1.435,21660316.0,,
luna,31/01/2021,2021,1,1.435,1.54,1.368,1.458,25029884.0,,
luna,01/02/2021,2021,1,1.458,1.94,1.416,1.8,38334820.0,,
luna,02/02/2021,2021,2,1.8,2.357,1.799,2.357,38910424.0,,
luna,03/02/2021,2021,3,2.357,2.5,2.01,2.111,41685640.0,,
luna,04/02/2021,2021,4,2.111,2.874,1.983,2.667,43438172.0,,
luna,05/02/2021,2021,5,2.667,3.03,2.655,2.879,20501508.0,,
luna,06/02/2021,2021,6,2.879,2.981,2.533,2.693,12746215.0,,
luna,07/02/2021,2021,7,2.693,3.15,2.469,3.082,22438890.0,,
luna,08/02/2021,2021,8,3.082,6.2,3.061,5.774,58737936.0,,
luna,09/02/2021,2021,9,5.774,8.445,4.833,6.466,66425088.0,,
luna,10/02/2021,2021,10,6.466,7.0,5.7,6.093,25227852.0,,
luna,11/02/2021,2021,11,6.093,6.518,5.42,5.49,17811152.0,,
luna,12/02/2021,2021,12,5.49,6.164,5.4,5.733,20251128.0,,
luna,13/02/2021,2021,2,5.733,6.0,5.389,5.599,11026457.0,,
luna,14/02/2021,2021,2,5.599,6.18,5.328,5.637,13331261.0,,
